ra,dec,SDSS_Objid,Prediction,Label
255.6345,60.15800094604492,1237651224634458377,0.0044915793,Barred-NonRings
255.6408,59.949501037597656,1237651224634524137,0.0004372192,Barred-NonRings
255.6608,34.15650177001953,1237655474508792335,0.17866011,Barred-NonRings
255.668,33.566200256347656,1237655501887766898,0.13379098,Barred-NonRings
255.6726,63.39870071411133,1237671939267166536,0.088762194,Barred-NonRings
255.682,24.82670021057129,1237662501087936960,0.00051332224,Barred-NonRings
255.6839,33.15639877319336,1237655374651195853,0.38136163,Barred-NonRings
255.7109,36.76850128173828,1237655504034005313,0.017441105,Barred-NonRings
255.7182,61.74649810791016,1237651212285771785,0.052187063,Barred-NonRings
255.7247,35.73379898071289,1237655503497527858,0.0011537189,Barred-NonRings
255.7407,39.10359954833984,1237671936042074716,0.008985854,Barred-NonRings
255.7731,59.37229919433594,1237651211212947783,0.055552777,Barred-NonRings
255.778,59.79119873046875,1237651224634589497,0.7261231,Barred-Rings
255.78,61.96390151977539,1237651225707479208,0.011919537,Barred-NonRings
255.7881,33.13130187988281,1237655473972314585,0.051519495,Barred-NonRings
255.8062,24.934200286865234,1237662303526060428,0.106936246,Barred-NonRings
255.8262,31.48710060119629,1237655472899162818,0.009963791,Barred-NonRings
255.8409,60.77040100097656,1237651225171067194,0.0005968517,Barred-NonRings
255.848,60.44490051269531,1237651211749425201,0.062292285,Barred-NonRings
255.876,23.534400939941406,1237662302452777405,1.8706066e-11,Barred-NonRings
255.899,33.461299896240234,1237655128770806277,0.11218345,Barred-NonRings
255.9128,37.29079818725586,1237655504570745263,0.088833965,Barred-NonRings
255.9209,21.686500549316406,1237662300842754882,0.002360669,Barred-NonRings
255.9374,60.51250076293945,1237651225171198270,0.025134917,Barred-NonRings
255.9902,39.23109817504883,1237654954281075078,0.00017212915,Barred-NonRings
256.0597,34.250999450683594,1237655129307415048,0.10703374,Barred-NonRings
256.0711,38.525299072265625,1237671936042336713,0.0026901169,Barred-NonRings
256.1309,60.64400100708008,1237651225171132751,0.009245701,Barred-NonRings
256.136,32.56990051269531,1237655374651523407,0.003694664,Barred-NonRings
256.1362,33.595298767089844,1237655502424703770,0.00054014334,Barred-NonRings
256.15,62.73479843139648,1237671766931472638,0.00081231474,Barred-NonRings
256.1863,35.30220031738281,1237655503497789863,0.067139715,Barred-NonRings
256.1887,38.39020156860352,1237671936042402427,0.0015709685,Barred-NonRings
256.1968,34.46179962158203,1237655502961246595,0.009923756,Barred-NonRings
256.2133,36.35129928588867,1237654952671576522,0.00688602,Barred-NonRings
256.272,37.081298828125,1237654953208184988,0.050372586,Barred-NonRings
256.286,30.395700454711918,1237655472362815636,0.018790998,Barred-NonRings
256.3418,20.008399963378903,1237662337337196935,1.0546531e-06,Barred-NonRings
256.347,22.3080997467041,1237662475311317340,0.48039845,Barred-NonRings
256.361,64.86360168457031,1237671769616023823,0.00085513265,Barred-NonRings
256.3634,59.38150024414063,1237651211749884206,0.013929653,Barred-NonRings
256.366,25.20439910888672,1237661386012951041,0.0003843634,Barred-NonRings
256.3718,34.49029922485352,1237655129844285715,0.001620944,Barred-NonRings
256.385,24.499099731445312,1237659153686856106,0.39445627,Barred-NonRings
256.4128,21.55900001525879,1237662474774643376,0.019797092,Barred-NonRings
256.4261,33.23780059814453,1237655502424899903,0.013342456,Barred-NonRings
256.4281,23.14590072631836,1237662302453039763,0.00017586761,Barred-NonRings
256.435,35.43429946899414,1237655130380763687,0.001635754,Barred-NonRings
256.448,20.51810073852539,1237662337873936851,6.5537846e-05,Barred-NonRings
256.4542,32.13850021362305,1237655374651720207,0.0014129154,Barred-NonRings
256.457,20.9768009185791,1237662300843147930,0.2756791,Barred-NonRings
256.484,36.58520126342773,1237655504571138288,0.018185537,Barred-NonRings
256.494,19.46430015563965,1237661464923079473,0.04251443,Barred-NonRings
256.52,22.315000534057617,1237662301916496546,0.000877345,Barred-NonRings
256.5241,35.139198303222656,1237655130380894878,0.110779166,Barred-NonRings
256.5383,34.20989990234375,1237655129844417304,0.0016365057,Barred-NonRings
256.5699,24.015300750732425,1237662303526519430,0.10771407,Barred-NonRings
256.572,35.928199768066406,1237654952671838421,0.00017509109,Barred-NonRings
256.5809,32.787498474121094,1237655128771199515,0.024379713,Barred-NonRings
256.6007,30.93490028381348,1237655374115308056,0.00074958394,Barred-NonRings
256.618,34.820098876953125,1237655503498052015,0.2832816,Barred-NonRings
256.6285,60.18339920043945,1237651225171394768,0.07780641,Barred-NonRings
256.6368,21.69939994812012,1237662504839479787,0.037668083,Barred-NonRings
256.642,31.44239997863769,1237655473436230313,0.0001832811,Barred-NonRings
256.6802,60.52690124511719,1237651212286296471,0.002012516,Barred-NonRings
256.7519,64.60150146484375,1237671769079218386,0.00015101141,Barred-NonRings
256.7782,22.90010070800781,1237662500551983585,0.00022087828,Barred-NonRings
256.7797,33.96319961547852,1237655129844548178,0.0007806274,Barred-NonRings
256.7907,37.58530044555664,1237671936042860818,0.003986217,Barred-NonRings
256.843,20.632999420166016,1237662300843344594,0.0046893368,Barred-NonRings
256.8809,24.603500366210938,1237661386013278766,0.0034720728,Barred-NonRings
256.8982,36.89759826660156,1237654953745252605,0.02153094,Barred-NonRings
256.9023,59.54669952392578,1237651225171657001,0.04857023,Barred-NonRings
256.949,32.49959945678711,1237655502425227799,0.00011868448,Barred-NonRings
256.9517,36.36949920654297,1237671935506448835,0.13965157,Barred-NonRings
256.9799,62.36740112304688,1237651213359317235,0.012351208,Barred-NonRings
256.983,30.31940078735352,1237655472899883504,0.3120241,Barred-NonRings
257.021,63.68360137939453,1237671768005476622,0.000252117,Barred-NonRings
257.0259,29.41069984436035,1237655472363340225,0.002112982,Barred-NonRings
257.026,58.43840026855469,1237651224635244987,0.1414976,Barred-NonRings
257.0329,34.35810089111328,1237655130381287989,0.00041054413,Barred-NonRings
257.0976,61.7671012878418,1237651226244481385,0.01941037,Barred-NonRings
257.0998,63.72060012817383,1237671768005476486,0.00013271353,Barred-NonRings
257.1247,33.074798583984375,1237655502961967773,0.0012304801,Barred-NonRings
257.1342,21.34029960632324,1237662475311841675,0.00190362,Barred-NonRings
257.1349,37.87960052490234,1237665569299169747,0.0005893526,Barred-NonRings
257.1748,21.725799560546875,1237662301916824586,0.0005513077,Barred-NonRings
257.183,31.357200622558597,1237655501888880647,0.00039425827,Barred-NonRings
257.2168,30.732999801635746,1237655473436623468,0.023039842,Barred-NonRings
257.2172,33.3942985534668,1237655129844810427,0.001673506,Barred-NonRings
257.2669,37.470401763916016,1237654954281927091,0.0002858249,Barred-NonRings
257.2807,22.748899459838867,1237662302990303707,0.051571578,Barred-NonRings
257.3063,29.640100479125977,1237655472900145714,0.025394363,Barred-NonRings
257.317,60.09199905395508,1237651225708331474,0.0022168823,Barred-NonRings
257.3264,61.18550109863281,1237651226244743657,0.07350945,Barred-NonRings
257.3481,29.64459991455078,1237655472900210724,0.00062065443,Barred-NonRings
257.3559,34.58190155029297,1237655504035119665,0.088918895,Barred-NonRings
257.384,34.426998138427734,1237655504035184915,0.0018304511,Barred-NonRings
257.402,34.11069869995117,1237655130381484099,0.0007309236,Barred-NonRings
257.4159,29.410200119018555,1237655472900276867,0.004501165,Barred-NonRings
257.4247,33.36029815673828,1237651251522109452,0.045583352,Barred-NonRings
257.4432,63.33549880981445,1237671767468605836,0.13214351,Barred-NonRings
257.4752,63.70800018310547,1237671768005542181,6.261053e-05,Barred-NonRings
257.4857,33.48149871826172,1237655503498707545,0.12810454,Barred-NonRings
257.492,30.26020050048828,1237655473436885295,0.12159371,Barred-NonRings
257.514,58.27199935913086,1237651211750408351,0.0005757355,Barred-NonRings
257.5668,34.473899841308594,1237654952672559519,0.030182274,Barred-NonRings
257.5672,23.729799270629883,1237661386013737653,0.00017566081,Barred-NonRings
257.5807,21.683799743652344,1237662302453826144,0.024665058,Barred-NonRings
257.5983,33.94710159301758,1237655504035447426,0.050183102,Barred-NonRings
257.6037,35.972599029541016,1237654953745711499,0.000923947,Barred-NonRings
257.6559,64.52860260009766,1237671769079349663,0.00013840749,Barred-NonRings
257.6612,29.083999633789062,1237655472900473287,0.07313527,Barred-NonRings
257.6849,21.875200271606445,1237662500552573486,0.010791686,Barred-NonRings
257.7122,60.4640998840332,1237651212823298335,0.10258117,Barred-NonRings
257.7194,63.35269927978516,1237671767468671098,0.95846504,Barred-Rings
257.7303,29.934999465942383,1237655473437016632,0.00375644,Barred-NonRings
257.776,33.14500045776367,1237655503498904200,0.025185011,Barred-NonRings
257.7824,63.00740051269531,1237671766931800485,0.19580382,Barred-NonRings
257.8476,58.7406005859375,1237651212287148290,0.00015930469,Barred-NonRings
257.889,58.5525016784668,1237651212287213931,0.40787965,Barred-NonRings
257.8936,63.89390182495117,1237671939804496245,0.061323933,Barred-NonRings
257.91,29.38689994812012,1237655374116159966,0.20470904,Barred-NonRings
257.949,28.324199676513672,1237659326572462638,0.9657345,Barred-Rings
257.961,58.78559875488281,1237651212287148102,0.09015775,Barred-NonRings
257.9612,22.11540031433105,1237662302990632041,0.0011003137,Barred-NonRings
257.972,31.600099563598636,1237655129308791224,0.16497032,Barred-NonRings
257.9805,64.1417007446289,1237671768542544216,0.27293387,Barred-NonRings
257.9958,61.691200256347656,1237651226781483252,0.0067031584,Barred-NonRings
258.0147,63.73429870605469,1237671768005607861,0.014912534,Barred-NonRings
258.0172,28.26320075988769,1237659326572527986,0.031006219,Barred-NonRings
258.0806,64.03559875488281,1237671939804561487,0.87128806,Barred-Rings
258.102,64.2667007446289,1237671768542544371,0.48426136,Barred-NonRings
258.1358,61.15129852294922,1237651213359906970,0.053015545,Barred-NonRings
258.1487,63.86090087890625,1237671768005673254,0.0018695643,Barred-NonRings
258.1679,36.08570098876953,1237654954282647962,0.00051323464,Barred-NonRings
258.217,22.40220069885254,1237662303527502759,0.044564612,Barred-NonRings
258.2197,62.362701416015625,1237651213896253723,0.00017377015,Barred-NonRings
258.2357,35.628299713134766,1237671936043843877,0.0054839673,Barred-NonRings
258.2523,35.67639923095703,1237671936043844037,0.00015024844,Barred-NonRings
258.2862,33.13990020751953,1237655504035840643,0.00028428528,Barred-NonRings
258.4111,28.33180046081543,1237655472900866665,0.00014850094,Barred-NonRings
258.4389,59.108001708984375,1237651212823888017,0.0008258754,Barred-NonRings
258.5077,33.96549987792969,1237654953209758131,0.0007454118,Barred-NonRings
258.5078,23.01729965209961,1237661386551067489,0.0007099548,Barred-NonRings
258.5254,61.72370147705078,1237651213896581366,0.004095185,Barred-NonRings
258.53,57.47740173339844,1237651225172640045,0.13145348,Barred-NonRings
258.538,58.81840133666992,1237651212824019231,0.00064872985,Barred-NonRings
258.5402,30.291099548339844,1237655502426407218,0.009292599,Barred-NonRings
258.541,33.910400390625,1237654953209758250,0.00013028028,Barred-NonRings
258.5412,28.856000900268555,1237655473437606366,0.12032127,Barred-NonRings
258.5493,28.90589904785156,1237655473437541051,0.0006606228,Barred-NonRings
258.567,61.46469879150391,1237651213896646981,0.07121528,Barred-NonRings
258.5902,33.756500244140625,1237655504572580184,0.00043556595,Barred-NonRings
258.6278,59.02199935913086,1237651212823953840,0.00076643267,Barred-NonRings
258.6331,57.71060180664063,1237651212287606970,0.00011098361,Barred-NonRings
258.655,65.07350158691406,1237671769616482480,0.11175989,Barred-NonRings
258.66,34.56890106201172,1237654953746432459,0.00025490386,Barred-NonRings
258.685,64.63279724121094,1237671769079546240,0.29078773,Barred-NonRings
258.759,64.59459686279297,1237671769079611604,0.003473195,Barred-NonRings
258.7798,64.64199829101562,1237671769079611812,0.0001796922,Barred-NonRings
258.7823,57.95700073242188,1237651225709314381,0.0013853968,Barred-NonRings
258.806,30.451400756835938,1237655129309380724,0.3034484,Barred-NonRings
258.912,60.6349983215332,1237651226781941934,0.0009477924,Barred-NonRings
258.9491,57.36920166015625,1237651212287803448,0.05051991,Barred-NonRings
258.9698,63.5546989440918,1237671939267821874,0.002143599,Barred-NonRings
258.988,27.75609970092773,1237659327109792138,0.06650235,Barred-NonRings
259.0059,26.946800231933597,1237659326573248535,0.00022482821,Barred-NonRings
259.0191,63.423099517822266,1237671767468933379,0.0041255252,Barred-NonRings
259.031,57.23830032348633,1237651212287868961,0.12521759,Barred-NonRings
259.0392,28.36840057373047,1237655374653620572,0.002247261,Barred-NonRings
259.0938,64.81849670410156,1237671769079677375,0.3742754,Barred-NonRings
259.112,63.0005989074707,1237671766932062504,0.0061031855,Barred-NonRings
259.212,31.15970039367676,1237655130382926280,0.0009333596,Barred-NonRings
259.2269,28.60860061645508,1237655473974674268,0.0020607968,Barred-NonRings
259.2284,60.01020050048828,1237651226782269630,0.00085066253,Barred-NonRings
259.3041,56.75519943237305,1237651212288065822,0.00011557729,Barred-NonRings
259.3601,26.49530029296875,1237659326573445914,0.014528334,Barred-NonRings
259.364,28.35569953918457,1237655473974805029,0.12684633,Barred-NonRings
259.3671,28.3567008972168,1237655473974805030,0.0018105824,Barred-NonRings
259.376,57.06809997558594,1237651225709773004,0.11782378,Barred-NonRings
259.3789,65.52539825439453,1237651312143171970,0.0008965543,Barred-NonRings
259.3992,30.52879905700684,1237655503500214789,0.006076886,Barred-NonRings
259.4155,56.21080017089844,1237651212288327902,0.00016950768,Barred-NonRings
259.4157,29.87820053100586,1237655502963605816,0.10839381,Barred-NonRings
259.4238,30.59530067443848,1237655503500149303,0.18016212,Barred-NonRings
259.4369,34.0161018371582,1237665569301004805,5.1586594e-05,Barred-NonRings
259.4723,33.04859924316406,1237654953747153691,0.0015742868,Barred-NonRings
259.484,27.018800735473636,1237659327110185444,0.0022624678,Barred-NonRings
259.5147,32.98189926147461,1237654953747153386,0.0538127,Barred-NonRings
259.5168,29.257999420166016,1237655129309971081,0.00045754726,Barred-NonRings
259.5274,66.06179809570312,1237651299258138845,0.18132578,Barred-NonRings
259.5512,63.75469970703125,1237671939267952993,0.09591837,Barred-NonRings
259.5899,27.453500747680664,1237655374654079556,0.10205755,Barred-NonRings
259.626,62.83190155029297,1237651311070609565,0.0010758031,Barred-NonRings
259.6282,28.7367000579834,1237655502427193471,0.14543962,Barred-NonRings
259.6515,57.737701416015625,1237651226246381907,0.017346568,Barred-NonRings
259.6681,26.658599853515625,1237666226956403181,0.10735967,Barred-NonRings
259.6709,56.80720138549805,1237651225709904212,0.0075590154,Barred-NonRings
259.719,28.27939987182617,1237655502427390415,0.0381337,Barred-NonRings
259.755,57.17350006103516,1237651212824805609,0.001062364,Barred-NonRings
259.7728,58.762001037597656,1237651213361021190,0.04734795,Barred-NonRings
259.8469,32.88600158691406,1237671936045154879,0.007913885,Barred-NonRings
259.852,32.062198638916016,1237671935508611561,0.00013708785,Barred-NonRings
259.8721,33.37220001220703,1237665569301332583,0.0053393114,Barred-NonRings
259.8789,27.03709983825684,1237666227493274267,0.16561426,Barred-NonRings
259.8807,32.75690078735352,1237671936045220311,0.037345517,Barred-NonRings
259.8859,31.894399642944336,1237671935508677133,0.0049538305,Barred-NonRings
259.93,28.6387996673584,1237655129310298523,0.00043578589,Barred-NonRings
260.0112,26.694799423217773,1237655473438720507,0.27356523,Barred-NonRings
260.0349,26.433399200439453,1237655473438786393,0.12088881,Barred-NonRings
260.0659,26.08720016479492,1237659327110644505,0.051993504,Barred-NonRings
260.1078,26.427000045776367,1237655473438786507,0.15050976,Barred-NonRings
